series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,cycle_start,event,underlying_peak,underlying_trough,underlying_drawdown,pre_no_reserve_wealth,pre_reserve_wealth,cumulative_gains_diverted,cumulative_cash_income,cumulative_pre_drawdown_log_growth_foregone,trough_risky_capital,trough_reserve_capital,trough_total_capital,trough_reserve_weight,dry_powder_ratio,trough_capital_preservation,maximum_additional_equity_notional_at_1x,maximum_additional_equity_notional_at_favorable_leverage,reserve_portfolio_recovery_date,no_reserve_recovery_date,reserve_recovery_days,no_reserve_recovery_days,underlying_recovery_date,horizon,available,evaluation_date,reserve_wealth_after,no_reserve_wealth_after,pre_drawdown_opportunity_cost,carried_opportunity_cost,incremental_post_drawdown_wealth,full_cycle_advantage,reserve_payback_ratio,recovery_multiplier,attribution_residual,cycle_local_pre_drawdown_opportunity_cost,cycle_local_carried_opportunity_cost,cycle_local_incremental_post_drawdown_wealth,cycle_local_full_cycle_advantage,cycle_local_reserve_payback_ratio,cycle_local_recovery_multiplier,cycle_local_attribution_residual,deployed_capital,gross_reconstructed_equity_notional,remaining_tagged_deployed_risky_wealth,deployed_lots_cash_counterfactual,remaining_tagged_wealth_less_cash_counterfactual,deployment_count
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,2.05071723742,0,0,0,0.922802435075,0,0.922802435075,0,0,1,0,0,1989-07-31,1989-07-31,651,651,1989-05-17,1y,True,1988-10-19,1.18870124008,1.18870124008,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,2.05071723742,0,0,0,0.922802435075,0,0.922802435075,0,0,1,0,0,1989-07-31,1989-07-31,651,651,1989-05-17,3y,True,1990-10-19,1.38309808987,1.38309808987,0,0,2.22044604925e-16,0,,1,2.22044604925e-16,0,0,2.22044604925e-16,0,,1,2.22044604925e-16,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,2.05071723742,0,0,0,0.922802435075,0,0.922802435075,0,0,1,0,0,1989-07-31,1989-07-31,651,651,1989-05-17,5y,True,1992-10-19,2.34332274292,2.34332274292,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,2.05071723742,0,0,0,0.922802435075,0,0.922802435075,0,0,1,0,0,1989-07-31,1989-07-31,651,651,1989-05-17,prior_portfolio_high,True,1989-07-31,2.0778011891,2.0778011891,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,2.05071723742,0,0,0,0.922802435075,0,0.922802435075,0,0,1,0,0,1989-07-31,1989-07-31,651,651,1989-05-17,underlying_recovery,True,1989-05-17,1.66210150077,1.66210150077,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,2.05071723742,0,0,0,0.922802435075,0,0.922802435075,0,0,1,0,0,1989-07-31,1989-07-31,651,651,1989-05-17,end_of_regime,True,1987-12-31,1.02084437199,1.02084437199,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,29.0674120686,0,0,0,11.6899372022,0,11.6899372022,0,0,1,0,0,2013-05-03,2013-05-03,3859,3859,2006-10-23,1y,True,2003-10-09,18.7995855766,18.7995855766,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,29.0674120686,0,0,0,11.6899372022,0,11.6899372022,0,0,1,0,0,2013-05-03,2013-05-03,3859,3859,2006-10-23,3y,True,2005-10-10,21.8164105227,21.8164105227,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,29.0674120686,0,0,0,11.6899372022,0,11.6899372022,0,0,1,0,0,2013-05-03,2013-05-03,3859,3859,2006-10-23,5y,True,2007-10-09,30.311341577,30.311341577,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,29.0674120686,0,0,0,11.6899372022,0,11.6899372022,0,0,1,0,0,2013-05-03,2013-05-03,3859,3859,2006-10-23,prior_portfolio_high,True,2013-05-03,42.4904026103,42.4904026103,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,29.0674120686,0,0,0,11.6899372022,0,11.6899372022,0,0,1,0,0,2013-05-03,2013-05-03,3859,3859,2006-10-23,underlying_recovery,True,2006-10-23,25.9336604846,25.9336604846,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,29.0674120686,0,0,0,11.6899372022,0,11.6899372022,0,0,1,0,0,2013-05-03,2013-05-03,3859,3859,2006-10-23,end_of_regime,True,2002-12-31,13.2951413317,13.2951413317,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,30.311341577,0,0,0,10.5823903877,0,10.5823903877,0,0,1,0,0,2013-05-03,2013-05-03,1516,1516,2012-04-02,1y,True,2010-03-09,26.6071700573,26.6071700573,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,30.311341577,0,0,0,10.5823903877,0,10.5823903877,0,0,1,0,0,2013-05-03,2013-05-03,1516,1516,2012-04-02,3y,True,2012-03-09,27.4072070361,27.4072070361,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,30.311341577,0,0,0,10.5823903877,0,10.5823903877,0,0,1,0,0,2013-05-03,2013-05-03,1516,1516,2012-04-02,5y,True,2014-03-10,67.2151274682,67.2151274682,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,30.311341577,0,0,0,10.5823903877,0,10.5823903877,0,0,1,0,0,2013-05-03,2013-05-03,1516,1516,2012-04-02,prior_portfolio_high,True,2013-05-03,42.4904026103,42.4904026103,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,30.311341577,0,0,0,10.5823903877,0,10.5823903877,0,0,1,0,0,2013-05-03,2013-05-03,1516,1516,2012-04-02,underlying_recovery,True,2012-04-02,30.3805005735,30.3805005735,0,0,-3.5527136788e-15,0,,1,-3.5527136788e-15,0,0,-3.5527136788e-15,0,,1,-3.5527136788e-15,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,30.311341577,0,0,0,10.5823903877,0,10.5823903877,0,0,1,0,0,2013-05-03,2013-05-03,1516,1516,2012-04-02,end_of_regime,True,2009-12-31,25.0376856492,25.0376856492,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,262.273385911,0,0,0,116.115625639,0,116.115625639,0,0,1,0,0,2020-11-16,2020-11-16,238,238,2020-08-10,1y,True,2021-03-23,327.52074074,327.52074074,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,262.273385911,0,0,0,116.115625639,0,116.115625639,0,0,1,0,0,2020-11-16,2020-11-16,238,238,2020-08-10,3y,True,2023-03-23,308.92992797,308.92992797,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,262.273385911,0,0,0,116.115625639,0,116.115625639,0,0,1,0,0,2020-11-16,2020-11-16,238,238,2020-08-10,5y,True,2025-03-24,697.248751017,697.248751017,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,262.273385911,0,0,0,116.115625639,0,116.115625639,0,0,1,0,0,2020-11-16,2020-11-16,238,238,2020-08-10,prior_portfolio_high,True,2020-11-16,264.221913945,264.221913945,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,262.273385911,0,0,0,116.115625639,0,116.115625639,0,0,1,0,0,2020-11-16,2020-11-16,238,238,2020-08-10,underlying_recovery,True,2020-08-10,215.648112487,215.648112487,0,0,2.84217094304e-14,0,,1,2.84217094304e-14,0,0,2.84217094304e-14,0,,1,2.84217094304e-14,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,262.273385911,0,0,0,116.115625639,0,116.115625639,0,0,1,0,0,2020-11-16,2020-11-16,238,238,2020-08-10,end_of_regime,True,2020-12-31,293.513608877,293.513608877,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,592.953093239,0,0,0,331.724043399,0,331.724043399,0,0,1,0,0,2024-03-01,2024-03-01,506,506,2023-12-13,1y,True,2023-10-12,387.282045419,387.282045419,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,592.953093239,0,0,0,331.724043399,0,331.724043399,0,0,1,0,0,2024-03-01,2024-03-01,506,506,2023-12-13,3y,True,2025-10-13,981.469423929,981.469423929,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,592.953093239,0,0,0,331.724043399,0,331.724043399,0,0,1,0,0,2024-03-01,2024-03-01,506,506,2023-12-13,5y,False,,,,,,,,,,,,,,,,,,,,,,,
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,592.953093239,0,0,0,331.724043399,0,331.724043399,0,0,1,0,0,2024-03-01,2024-03-01,506,506,2023-12-13,prior_portfolio_high,True,2024-03-01,595.854861964,595.854861964,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,592.953093239,0,0,0,331.724043399,0,331.724043399,0,0,1,0,0,2024-03-01,2024-03-01,506,506,2023-12-13,underlying_recovery,True,2023-12-13,470.312771989,470.312771989,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
NO_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,592.953093239,0,0,0,331.724043399,0,331.724043399,0,0,1,0,0,2024-03-01,2024-03-01,506,506,2023-12-13,end_of_regime,True,2022-12-30,338.603525626,338.603525626,0,0,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.93785932194,0.0513559081787,0.00612301433574,0.056605682334,0.795479610624,0.168814861137,0.964294471761,0.175065673485,0.212217709772,1.04496307672,0.168814861137,0.506444583411,1989-07-27,1989-07-31,647,651,1989-05-17,1y,True,1988-10-19,1.21226116417,1.18870124008,0.112857915476,0.0654182554434,0.0889781795267,0.0235599240834,1.36014295893,1.01981988686,-1.38777878078e-17,0.112857915476,0.0654182554434,0.0889781795267,0.0235599240834,1.36014295893,1.01981988686,-1.38777878078e-17,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.93785932194,0.0513559081787,0.00612301433574,0.056605682334,0.795479610624,0.168814861137,0.964294471761,0.175065673485,0.212217709772,1.04496307672,0.168814861137,0.506444583411,1989-07-27,1989-07-31,647,651,1989-05-17,3y,True,1990-10-19,1.42999910731,1.38309808987,0.112857915476,0.0761165725207,0.123017589964,0.0469010174434,1.61617353344,1.03391011656,5.55111512313e-17,0.112857915476,0.0761165725207,0.123017589964,0.0469010174434,1.61617353344,1.03391011656,5.55111512313e-17,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.93785932194,0.0513559081787,0.00612301433574,0.056605682334,0.795479610624,0.168814861137,0.964294471761,0.175065673485,0.212217709772,1.04496307672,0.168814861137,0.506444583411,1989-07-27,1989-07-31,647,651,1989-05-17,5y,True,1992-10-19,2.33621984848,2.34332274292,0.112857915476,0.128960987516,0.121858093074,-0.00710289444189,0.944922146002,0.996968879143,4.16333634234e-16,0.112857915476,0.128960987516,0.121858093074,-0.00710289444189,0.944922146002,0.996968879143,4.16333634234e-16,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.93785932194,0.0513559081787,0.00612301433574,0.056605682334,0.795479610624,0.168814861137,0.964294471761,0.175065673485,0.212217709772,1.04496307672,0.168814861137,0.506444583411,1989-07-27,1989-07-31,647,651,1989-05-17,prior_portfolio_high,True,1989-07-27,1.96316260387,2.00838815289,0.112857915476,0.110528402583,0.0653028535688,-0.0452255490144,0.590824186748,0.977481669094,1.2490009027e-16,0.112857915476,0.110528402583,0.0653028535688,-0.0452255490144,0.590824186748,0.977481669094,1.2490009027e-16,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.93785932194,0.0513559081787,0.00612301433574,0.056605682334,0.795479610624,0.168814861137,0.964294471761,0.175065673485,0.212217709772,1.04496307672,0.168814861137,0.506444583411,1989-07-27,1989-07-31,647,651,1989-05-17,underlying_recovery,True,1989-05-17,1.65086943269,1.66210150077,0.112857915476,0.0914710752239,0.0802390071416,-0.0112320680823,0.877206340313,0.993242248998,-1.38777878078e-16,0.112857915476,0.0914710752239,0.0802390071416,-0.0112320680823,0.877206340313,0.993242248998,-1.38777878078e-16,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.93785932194,0.0513559081787,0.00612301433574,0.056605682334,0.795479610624,0.168814861137,0.964294471761,0.175065673485,0.212217709772,1.04496307672,0.168814861137,0.506444583411,1989-07-27,1989-07-31,647,651,1989-05-17,end_of_regime,True,1987-12-31,1.05078907537,1.02084437199,0.112857915476,0.0561805234508,0.0861252268368,0.0299447033859,1.53300862197,1.0293332698,-1.04083408559e-16,0.112857915476,0.0561805234508,0.0861252268368,0.0299447033859,1.53300862197,1.0293332698,-1.04083408559e-16,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,24.5983618061,4.13768266671,0.534302425154,0.166937839006,9.8391244989,1.14705222653,10.9861767254,0.104408681491,0.116580720841,0.939797753866,1.14705222653,3.44115667958,2013-03-05,2013-05-03,3800,3859,2006-10-23,1y,True,2003-10-09,16.9455222,18.7995855766,4.46905026247,2.89039466799,1.03633129143,-1.85406337656,0.358543178518,0.901377433614,-1.33226762955e-15,4.27261992944,2.76335174972,1.03633129143,-1.72702045829,0.375026918501,0.907510161316,1.33226762955e-15,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,24.5983618061,4.13768266671,0.534302425154,0.166937839006,9.8391244989,1.14705222653,10.9861767254,0.104408681491,0.116580720841,0.939797753866,1.14705222653,3.44115667958,2013-03-05,2013-05-03,3800,3859,2006-10-23,3y,True,2005-10-10,19.5917944463,21.8164105227,4.46905026247,3.35422482548,1.12960874907,-2.22461607641,0.336771924318,0.898030151473,4.4408920985e-16,4.27261992944,3.20679495541,1.12960874907,-2.07718620634,0.352254748052,0.904140105175,4.4408920985e-16,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,24.5983618061,4.13768266671,0.534302425154,0.166937839006,9.8391244989,1.14705222653,10.9861767254,0.104408681491,0.116580720841,0.939797753866,1.14705222653,3.44115667958,2013-03-05,2013-05-03,3800,3859,2006-10-23,5y,True,2007-10-09,26.6931390073,30.311341577,4.46905026247,4.66030167084,1.04209910114,-3.6182025697,0.223611940759,0.88063205449,2.6645352591e-15,4.27261992944,4.45546517193,1.04209910114,-3.41336607079,0.233892323456,0.886623636256,1.7763568394e-15,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,24.5983618061,4.13768266671,0.534302425154,0.166937839006,9.8391244989,1.14705222653,10.9861767254,0.104408681491,0.116580720841,0.939797753866,1.14705222653,3.44115667958,2013-03-05,2013-05-03,3800,3859,2006-10-23,prior_portfolio_high,True,2013-03-05,33.4206768324,36.9498196966,4.46905026247,5.68095298692,2.15181012275,-3.52914286417,0.378776259495,0.904488225027,0,4.27261992944,5.43125530585,2.15181012275,-3.27944518309,0.396190199426,0.91064211771,-8.881784197e-16,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,24.5983618061,4.13768266671,0.534302425154,0.166937839006,9.8391244989,1.14705222653,10.9861767254,0.104408681491,0.116580720841,0.939797753866,1.14705222653,3.44115667958,2013-03-05,2013-05-03,3800,3859,2006-10-23,underlying_recovery,True,2006-10-23,23.0355817096,25.9336604846,4.46905026247,3.98724289324,1.0891641183,-2.89807877495,0.273162219473,0.888250300158,1.7763568394e-15,4.27261992944,3.81198967312,1.0891641183,-2.72282555482,0.285720637172,0.894293714403,8.881784197e-16,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,24.5983618061,4.13768266671,0.534302425154,0.166937839006,9.8391244989,1.14705222653,10.9861767254,0.104408681491,0.116580720841,0.939797753866,1.14705222653,3.44115667958,2013-03-05,2013-05-03,3800,3859,2006-10-23,end_of_regime,True,2002-12-31,12.3407335603,13.2951413317,4.46905026247,2.04409854987,1.08969077856,-0.95440777131,0.533091116682,0.928213792731,0,4.27261992944,1.95425329521,1.08969077856,-0.864562516655,0.557599560521,0.934529107745,-4.4408920985e-16,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,26.6931390073,6.78846651142,0.970252478191,0.127115385585,9.13496533725,1.34729225486,10.4822575921,0.128530733291,0.147487396517,0.990537790429,1.34729225486,4.04187676458,2013-03-05,2013-05-03,1457,1516,2012-04-02,1y,True,2010-03-09,24.1664015649,26.6071700573,3.6182025697,3.17604322559,0.735274733155,-2.44076849243,0.231506525866,0.908266512855,-1.7763568394e-15,0.230919246679,0.202699958044,0.735274733155,0.532574775112,3.62740446644,1.02253442829,9.99200722163e-16,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,26.6931390073,6.78846651142,0.970252478191,0.127115385585,9.13496533725,1.34729225486,10.4822575921,0.128530733291,0.147487396517,0.990537790429,1.34729225486,4.04187676458,2013-03-05,2013-05-03,1457,1516,2012-04-02,3y,True,2012-03-09,25.3803181251,27.4072070361,3.6182025697,3.27154199607,1.24465308509,-2.02688891098,0.380448451093,0.926045404469,8.881784197e-16,0.230919246679,0.208794836292,1.24465308509,1.0358582488,5.96112962943,1.04255006084,-2.22044604925e-15,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,26.6931390073,6.78846651142,0.970252478191,0.127115385585,9.13496533725,1.34729225486,10.4822575921,0.128530733291,0.147487396517,0.990537790429,1.34729225486,4.04187676458,2013-03-05,2013-05-03,1457,1516,2012-04-02,5y,True,2014-03-10,57.6004109561,67.2151274682,3.6182025697,8.02333167308,-1.59138483893,-9.61471651201,-0.198344640826,0.856956062211,-1.7763568394e-15,0.230919246679,0.5120613537,-1.59138483893,-2.10344619263,-3.10780110123,0.964768671689,-2.6645352591e-15,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,26.6931390073,6.78846651142,0.970252478191,0.127115385585,9.13496533725,1.34729225486,10.4822575921,0.128530733291,0.147487396517,0.990537790429,1.34729225486,4.04187676458,2013-03-05,2013-05-03,1457,1516,2012-04-02,prior_portfolio_high,True,2013-03-05,33.4206768324,36.9498196966,3.6182025697,4.41062406415,0.881481199985,-3.52914286417,0.199854076694,0.904488225027,1.7763568394e-15,0.230919246679,0.28149280386,0.881481199985,0.599988396125,3.13145198704,1.01828079863,1.55431223448e-15,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,26.6931390073,6.78846651142,0.970252478191,0.127115385585,9.13496533725,1.34729225486,10.4822575921,0.128530733291,0.147487396517,0.990537790429,1.34729225486,4.04187676458,2013-03-05,2013-05-03,1457,1516,2012-04-02,underlying_recovery,True,2012-04-02,27.9004402337,30.3805005735,3.6182025697,3.62645793703,1.14639759724,-2.48006033979,0.316120472688,0.918366705848,-1.33226762955e-15,0.230919246679,0.231446116905,1.14639759724,0.914951480334,4.9531943442,1.0339053144,1.11022302463e-15,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,26.6931390073,6.78846651142,0.970252478191,0.127115385585,9.13496533725,1.34729225486,10.4822575921,0.128530733291,0.147487396517,0.990537790429,1.34729225486,4.04187676458,2013-03-05,2013-05-03,1457,1516,2012-04-02,end_of_regime,True,2009-12-31,22.875457865,25.0376856492,3.6182025697,2.98869709627,0.826469312063,-2.16222778421,0.276531640859,0.913641068328,0,0.230919246679,0.190743240249,0.826469312063,0.635726071814,4.33288912878,1.02858515011,6.66133814775e-16,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,201.250542768,30.9709484631,1.73328232345,0.264836804134,81.2109572979,17.829654263,99.0406115609,0.180023668897,0.219547396758,0.852948180019,17.829654263,53.4889627889,2020-09-02,2020-11-16,163,238,2020-08-10,1y,True,2021-03-23,251.65966465,327.52074074,61.022843143,76.2038691758,0.342793085366,-75.8610760905,0.00449836850902,0.768377795192,0,39.6126026828,49.4672722062,0.342793085366,-49.1244791209,0.00692969452484,0.836678627719,7.1054273576e-15,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,201.250542768,30.9709484631,1.73328232345,0.264836804134,81.2109572979,17.829654263,99.0406115609,0.180023668897,0.219547396758,0.852948180019,17.829654263,53.4889627889,2020-09-02,2020-11-16,163,238,2020-08-10,3y,True,2023-03-23,242.682161976,308.92992797,61.022843143,71.8783664274,5.63060043421,-66.2477659932,0.0783351196483,0.785557306058,-1.42108547152e-14,39.6126026828,46.6593987452,5.63060043421,-41.028798311,0.120674517581,0.855385219276,0,0,0,0,0,0,0
FIXED_90_10,UPRO,LAG1,0,staged,0.15,0.1,quarterly,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,201.250542768,30.9709484631,1.73328232345,0.264836804134,81.2109572979,17.829654263,99.0406115609,0.180023668897,0.219547396758,0.852948180019,17.829654263,53.4889627889,2020-09-02,2020-11-16,163,238,2020-08-10,5y,True,2025-03-24,514.906763321,697.248751017,61.022843143,162.228054582,-20.1139331137,-182.341987696,-0.123985541006,0.738483593653,2.84217094304e-14,39.6126026828,105.309342193,-20.1139331137,-125.423275307,-0.190998563801,0.804127141098,7.1054273576e-14,0,0,0,0,0,0
