iv_premium,moneyness,premium_budget,safe_asset,mean_implied_vol,mean_delta_exposure,total_exposure,cagr,max_drawdown,cohort_10y_min_cagr
0.03,1,0.15,LONG_TREASURY_1X,0.2024913094,0.8675191229,1.717519123,0.1139260993,-0.4517390451,0.04322190896
0.03,1,0.2,TBILL_3M_1X,0.2024913094,1.14690966,1.94690966,0.107661088,-0.4105786021,-0.0186708629
0.03,1,0.2,LONG_TREASURY_1X,0.2024913094,1.13986604,1.93986604,0.1295169099,-0.4767568736,0.02996961723
0.03,1,0.25,TBILL_3M_1X,0.2024913094,1.413954823,2.163954823,0.1226630282,-0.4928729958,-0.03174395992
0.03,1,0.25,LONG_TREASURY_1X,0.2024913094,1.406070992,2.156070992,0.143650575,-0.5202112643,0.01497116295
0.03,1,0.3,TBILL_3M_1X,0.2024913094,1.675653348,2.375653348,0.1362237166,-0.5736273094,-0.04626124833
0.03,1,0.3,LONG_TREASURY_1X,0.2024913094,1.667172932,2.367172932,0.156352717,-0.56555099,-0.001475733268
0.03,1,0.4,TBILL_3M_1X,0.2024913094,2.186648175,2.786648175,0.1590775278,-0.7096953733,-0.0803866693
0.03,1,0.4,LONG_TREASURY_1X,0.2024913094,2.177636689,2.777636689,0.1774715199,-0.637115283,-0.03790393922
0.03,1,0.5,TBILL_3M_1X,0.2024913094,2.686436452,3.186436452,0.1761251657,-0.8273311668,-0.1192202012
0.03,1,0.5,LONG_TREASURY_1X,0.2024913094,2.677738945,3.177738945,0.1927075941,-0.7546989475,-0.07953008672
0.03,1,0.6,TBILL_3M_1X,0.2024913094,3.18111929,3.58111929,0.1869115394,-0.9059279115,-0.163542843
0.03,1,0.6,LONG_TREASURY_1X,0.2024913094,3.17358084,3.57358084,0.2015592765,-0.8565246169,-0.1272460571
0.03,1.05,0.15,TBILL_3M_1X,0.2024913094,0.961749937,1.811749937,0.09357502515,-0.374085334,-0.01251939807
0.03,1.05,0.15,LONG_TREASURY_1X,0.2024913094,0.9547316386,1.804731639,0.1160751001,-0.4568116453,0.03708766805
0.03,1.05,0.2,TBILL_3M_1X,0.2024913094,1.260390809,2.060390809,0.110043872,-0.4500094044,-0.02661064796
0.03,1.05,0.2,LONG_TREASURY_1X,0.2024913094,1.252138399,2.052138399,0.13165506,-0.5033295638,0.02178876171
0.03,1.05,0.25,TBILL_3M_1X,0.2024913094,1.551460182,2.301460182,0.1247309567,-0.5136088701,-0.04169447809
0.03,1.05,0.25,LONG_TREASURY_1X,0.2024913094,1.542282838,2.292282838,0.1454936049,-0.5586829049,0.004887896988
0.03,1.05,0.3,TBILL_3M_1X,0.2024913094,1.836372325,2.536372325,0.1377129637,-0.600533858,-0.05836214406
0.03,1.05,0.3,LONG_TREASURY_1X,0.2024913094,1.826529096,2.526529096,0.1576419393,-0.6042879076,-0.01359186845
0.03,1.05,0.4,TBILL_3M_1X,0.2024913094,2.392365833,2.992365833,0.1586973888,-0.7581012207,-0.09646110471
0.03,1.05,0.4,LONG_TREASURY_1X,0.2024913094,2.381884173,2.981884173,0.1769383029,-0.6750112062,-0.05409110526
0.03,1.05,0.5,TBILL_3M_1X,0.2024913094,2.936547589,3.436547589,0.1729851382,-0.8639939068,-0.1393226906
0.03,1.05,0.5,LONG_TREASURY_1X,0.2024913094,2.926329551,3.426329551,0.1894410178,-0.7862568783,-0.099791405
0.03,1.05,0.6,TBILL_3M_1X,0.2024913094,3.476379473,3.876379473,0.1801102012,-0.9304942416,-0.1876860574
0.03,1.05,0.6,LONG_TREASURY_1X,0.2024913094,3.467377125,3.867377125,0.1946278319,-0.8929429709,-0.1515877855
0.03,1.1,0.15,TBILL_3M_1X,0.2024913094,1.051216657,1.901216657,0.09534258809,-0.4114478403,-0.01936498418
0.03,1.1,0.15,LONG_TREASURY_1X,0.2024913094,1.043101909,1.893101909,0.1175874139,-0.4700520648,0.02986219495
0.03,1.1,0.2,TBILL_3M_1X,0.2024913094,1.374513943,2.174513943,0.1113949114,-0.4895059198,-0.03572618012
0.03,1.1,0.2,LONG_TREASURY_1X,0.2024913094,1.365085437,2.165085437,0.1327748382,-0.5405103461,0.01219809491
0.03,1.1,0.25,TBILL_3M_1X,0.2024913094,1.689012057,2.439012057,0.1253298837,-0.5568380713,-0.05307223519
0.03,1.1,0.25,LONG_TREASURY_1X,0.2024913094,1.678592061,2.428592061,0.1458971493,-0.5963037866,-0.006907041442
0.03,1.1,0.3,TBILL_3M_1X,0.2024913094,1.996547644,2.696547644,0.1372702831,-0.656472542,-0.07237531407
0.03,1.1,0.3,LONG_TREASURY_1X,0.2024913094,1.98539374,2.68539374,0.1570427311,-0.6415792357,-0.02769387293
0.03,1.1,0.4,TBILL_3M_1X,0.2024913094,2.596569526,3.196569526,0.155410077,-0.8036290768,-0.1148640856
0.03,1.1,0.4,LONG_TREASURY_1X,0.2024913094,2.584628997,3.184628997,0.1735617125,-0.7105860305,-0.07274296299
0.03,1.1,0.5,TBILL_3M_1X,0.2024913094,3.184667558,3.684667558,0.1659202876,-0.8963909366,-0.1621073309
0.03,1.1,0.5,LONG_TREASURY_1X,0.2024913094,3.172855757,3.672855757,0.1823226913,-0.8357850682,-0.122895787
0.03,1.1,0.6,TBILL_3M_1X,0.2024913094,3.769882605,4.169882605,0.1683358541,-0.9507234885,-0.2147501254
0.03,1.1,0.6,LONG_TREASURY_1X,0.2024913094,3.759232123,4.159232123,0.1827930467,-0.9233354799,-0.1790337803
0.06,0.7,0.15,TBILL_3M_1X,0.2324913094,0.4346912039,1.284691204,0.06572327438,-0.2044117124,0.008598593394
0.06,0.7,0.15,LONG_TREASURY_1X,0.2324913094,0.4333071143,1.283307114,0.08942783157,-0.4057440086,0.03125131591
0.06,0.7,0.2,TBILL_3M_1X,0.2324913094,0.5754725029,1.375472503,0.07613041094,-0.2723778061,0.002318512261
0.06,0.7,0.2,LONG_TREASURY_1X,0.2324913094,0.5736815058,1.373681506,0.09902911226,-0.4150220156,0.04879644121
0.06,0.7,0.25,TBILL_3M_1X,0.2324913094,0.7145101569,1.464510157,0.08609456578,-0.3367250416,-0.004995128421
0.06,0.7,0.25,LONG_TREASURY_1X,0.2324913094,0.71235529,1.46235529,0.1081562404,-0.4272621222,0.03933715431
0.06,0.7,0.3,TBILL_3M_1X,0.2324913094,0.8519778303,1.55197783,0.09560818776,-0.3975708398,-0.01412614154
0.06,0.7,0.3,LONG_TREASURY_1X,0.2324913094,0.849508179,1.549508179,0.1168015104,-0.4412048302,0.02899537826
0.06,0.7,0.4,TBILL_3M_1X,0.2324913094,1.122869258,1.722869258,0.1132388437,-0.5132360883,-0.03431451978
0.06,0.7,0.4,LONG_TREASURY_1X,0.2324913094,1.119933219,1.719933219,0.132597508,-0.4703978298,0.006084349496
0.06,0.7,0.5,TBILL_3M_1X,0.2324913094,1.389457447,1.889457447,0.1288965578,-0.6157982575,-0.05732336823
0.06,0.7,0.5,LONG_TREASURY_1X,0.2324913094,1.386285922,1.886285922,0.1462743497,-0.551769714,-0.02012076419
0.06,0.7,0.6,TBILL_3M_1X,0.2324913094,1.65308437,2.05308437,0.14238136,-0.7288441262,-0.08357227034
0.06,0.7,0.6,LONG_TREASURY_1X,0.2324913094,1.649909642,2.049909642,0.1575937796,-0.6499248926,-0.05017690038
0.06,0.75,0.15,TBILL_3M_1X,0.2324913094,0.4798202419,1.329820242,0.06829500609,-0.2129068164,0.006851143695
0.06,0.75,0.15,LONG_TREASURY_1X,0.2324913094,0.4780652845,1.328065284,0.09191841718,-0.413255553,0.03513985955
0.06,0.75,0.2,TBILL_3M_1X,0.2324913094,0.6347713364,1.434771336,0.0793938331,-0.2835851772,-0.0001169739786
0.06,0.75,0.2,LONG_TREASURY_1X,0.2324913094,0.6325390259,1.432539026,0.1021978445,-0.4254861236,0.04701424146
0.06,0.75,0.25,TBILL_3M_1X,0.2324913094,0.7876378526,1.537637853,0.08996923482,-0.3573607501,-0.007865784655
0.06,0.75,0.25,LONG_TREASURY_1X,0.2324913094,0.7849941942,1.534994194,0.1119282402,-0.4400240649,0.03673013241
0.06,0.75,0.3,TBILL_3M_1X,0.2324913094,0.9386427002,1.6386427,0.1000138145,-0.4253211899,-0.0177416496
0.06,0.75,0.3,LONG_TREASURY_1X,0.2324913094,0.9356579825,1.635657982,0.1211016243,-0.4568352765,0.02569102862
0.06,0.75,0.4,TBILL_3M_1X,0.2324913094,1.235914063,1.835914063,0.1184619891,-0.5452174174,-0.03961237531
0.06,0.75,0.4,LONG_TREASURY_1X,0.2324913094,1.232467665,1.832467665,0.1377239103,-0.4910742584,0.001190305154
0.06,0.75,0.5,TBILL_3M_1X,0.2324913094,1.528240672,2.028240672,0.1345962385,-0.6502926818,-0.06459101424
0.06,0.75,0.5,LONG_TREASURY_1X,0.2324913094,1.524629225,2.024629225,0.1519050706,-0.5833844725,-0.02689359998
0.06,0.75,0.6,TBILL_3M_1X,0.2324913094,1.817308436,2.217308436,0.1481820224,-0.7607623648,-0.0931521762
0.06,0.75,0.6,LONG_TREASURY_1X,0.2324913094,1.813814272,2.213814272,0.1633734867,-0.6839461051,-0.05917206791
0.06,0.8,0.15,TBILL_3M_1X,0.2324913094,0.5292372877,1.379237288,0.07063153894,-0.2214637301,0.00461300219
0.06,0.8,0.15,LONG_TREASURY_1X,0.2324913094,0.5270279693,1.377027969,0.09414987209,-0.420978348,0.03895133281
0.06,0.8,0.2,TBILL_3M_1X,0.2324913094,0.6996193252,1.499619325,0.08231052133,-0.3050867313,-0.00319863733
0.06,0.8,0.2,LONG_TREASURY_1X,0.2324913094,0.6968479907,1.496847991,0.1049921343,-0.4356502046,0.04435699041
0.06,0.8,0.25,TBILL_3M_1X,0.2324913094,0.8675216238,1.617521624,0.09337148457,-0.3820636976,-0.01171448054
0.06,0.8,0.25,LONG_TREASURY_1X,0.2324913094,0.8642812782,1.614281278,0.1151972483,-0.4521201727,0.03327561676
0.06,0.8,0.3,TBILL_3M_1X,0.2324913094,1.033229661,1.733229661,0.103808104,-0.4525036828,-0.02231499292
0.06,0.8,0.3,LONG_TREASURY_1X,0.2324913094,1.029615094,1.729615094,0.1247574186,-0.4716037137,0.02138293479
0.06,0.8,0.4,TBILL_3M_1X,0.2324913094,1.359134572,1.959134572,0.122758592,-0.5774610506,-0.04614800336
0.06,0.8,0.4,LONG_TREASURY_1X,0.2324913094,1.355058127,1.955058127,0.1418860542,-0.5105952301,-0.005004843184
0.06,0.8,0.5,TBILL_3M_1X,0.2324913094,1.679412021,2.179412021,0.1390058634,-0.6865399909,-0.07335417315
0.06,0.8,0.5,LONG_TREASURY_1X,0.2324913094,1.675248715,2.175248715,0.1562021939,-0.6140869866,-0.03524262789
0.06,0.8,0.6,TBILL_3M_1X,0.2324913094,1.996163507,2.396163507,0.1522793305,-0.792848825,-0.1044609948
0.06,0.8,0.6,LONG_TREASURY_1X,0.2324913094,1.992261277,2.392261277,0.167399186,-0.718993271,-0.06999280602
0.06,0.85,0.15,TBILL_3M_1X,0.2324913094,0.582401461,1.432401461,0.0725649321,-0.2380115566,0.001763496507
0.06,0.85,0.15,LONG_TREASURY_1X,0.2324913094,0.5796556785,1.429655679,0.09595615484,-0.4282851777,0.04252065732
0.06,0.85,0.2,TBILL_3M_1X,0.2324913094,0.7692855503,1.56928555,0.08465147495,-0.325663424,-0.007081993153
0.06,0.85,0.2,LONG_TREASURY_1X,0.2324913094,0.7658802571,1.565880257,0.1071865283,-0.4453712046,0.0407788905
0.06,0.85,0.25,TBILL_3M_1X,0.2324913094,0.95324441,1.70324441,0.09601003035,-0.4055592066,-0.01667631249
0.06,0.85,0.25,LONG_TREASURY_1X,0.2324913094,0.9493027154,1.699302715,0.1176771841,-0.4633164329,0.02873917506
0.06,0.85,0.3,TBILL_3M_1X,0.2324913094,1.134642258,1.834642258,0.1066367547,-0.4791356616,-0.02810518104
0.06,0.85,0.3,LONG_TREASURY_1X,0.2324913094,1.130285575,1.830285575,0.1274213034,-0.4851725748,0.01580024432
0.06,0.85,0.4,TBILL_3M_1X,0.2324913094,1.491103082,2.091103082,0.1256475186,-0.6077258108,-0.05423909068
0.06,0.85,0.4,LONG_TREASURY_1X,0.2324913094,1.486274386,2.086274386,0.1446116601,-0.5285153587,-0.01283354557
0.06,0.85,0.5,TBILL_3M_1X,0.2324913094,1.841256737,2.341256737,0.1415179841,-0.7243858223,-0.08397362715
0.06,0.85,0.5,LONG_TREASURY_1X,0.2324913094,1.836418428,2.336418428,0.1585675771,-0.6464848673,-0.04554592334
0.06,0.85,0.6,TBILL_3M_1X,0.2324913094,2.187698016,2.587698016,0.1539412072,-0.824766632,-0.1178853245
0.06,0.85,0.6,LONG_TREASURY_1X,0.2324913094,2.18327845,2.58327845,0.1689463117,-0.7513869526,-0.08304521494
0.06,0.9,0.15,TBILL_3M_1X,0.2324913094,0.6385370729,1.488537073,0.07393765651,-0.2539458836,-0.001793031339
0.06,0.9,0.15,LONG_TREASURY_1X,0.2324913094,0.6351794608,1.485179461,0.09718282066,-0.4350260967,0.0456687339
0.06,0.9,0.2,TBILL_3M_1X,0.2324913094,0.8427296093,1.642729609,0.08620161736,-0.3450146596,-0.01188961126
0.06,0.9,0.2,LONG_TREASURY_1X,0.2324913094,0.838605187,1.638605187,0.1085710857,-0.4543350249,0.0361476486
0.06,0.9,0.25,TBILL_3M_1X,0.2324913094,1.043509173,1.793509173,0.09761150329,-0.4284191574,-0.02276987934
0.06,0.9,0.25,LONG_TREASURY_1X,0.2324913094,1.038772897,1.788772897,0.1191018153,-0.4742764202,0.02293206291
0.06,0.9,0.3,TBILL_3M_1X,0.2324913094,1.241338113,1.941338113,0.1081679673,-0.5054804227,-0.03531779445
0.06,0.9,0.3,LONG_TREASURY_1X,0.2324913094,1.236138519,1.936138519,0.1287704263,-0.4973417388,0.008726523765
0.06,0.9,0.4,TBILL_3M_1X,0.2324913094,1.629828008,2.229828008,0.1266813557,-0.635715833,-0.06413351742
0.06,0.9,0.4,LONG_TREASURY_1X,0.2324913094,1.624131485,2.224131485,0.1454649846,-0.5473123715,-0.02255678432
0.06,0.9,0.5,TBILL_3M_1X,0.2324913094,2.011396297,2.511396297,0.1415730995,-0.7630689526,-0.09672448842
0.06,0.9,0.5,LONG_TREASURY_1X,0.2324913094,2.005756034,2.505756034,0.1584545157,-0.6782232827,-0.05809349742
0.06,0.9,0.6,TBILL_3M_1X,0.2324913094,2.389213774,2.789213774,0.1525010715,-0.8557504232,-0.1337105534
0.06,0.9,0.6,LONG_TREASURY_1X,0.2324913094,2.384150322,2.784150322,0.1673600732,-0.7854623781,-0.0986310076
0.06,0.95,0.15,TBILL_3M_1X,0.2324913094,0.6967104652,1.546710465,0.07462431207,-0.2759339877,-0.006105739917
0.06,0.95,0.15,LONG_TREASURY_1X,0.2324913094,0.6926775978,1.542677598,0.0977083991,-0.4411118627,0.04309101417
0.06,0.95,0.2,TBILL_3M_1X,0.2324913094,0.9187005915,1.718700591,0.08678902561,-0.3629875433,-0.01768336542
0.06,0.95,0.2,LONG_TREASURY_1X,0.2324913094,0.9137884142,1.713788414,0.1089800377,-0.4625772144,0.03038505554
0.06,0.95,0.25,TBILL_3M_1X,0.2324913094,1.136758684,1.886758684,0.09795733419,-0.451313351,-0.03006781346
0.06,0.95,0.25,LONG_TREASURY_1X,0.2324913094,1.131153994,1.881153994,0.1192608293,-0.4840967693,0.01574836884
0.06,0.95,0.3,TBILL_3M_1X,0.2324913094,1.351468154,2.051468154,0.1081370777,-0.5299224036,-0.0440636391
0.06,0.95,0.3,LONG_TREASURY_1X,0.2324913094,1.345345149,2.045345149,0.1285502645,-0.5080328027,4.2689055e-05
0.06,0.95,0.4,TBILL_3M_1X,0.2324913094,1.772927791,2.372927791,0.1255066319,-0.681296133,-0.07595869954
0.06,0.95,0.4,LONG_TREASURY_1X,0.2324913094,1.76626412,2.36626412,0.1441056602,-0.5755911184,-0.03431143668
0.06,0.95,0.5,TBILL_3M_1X,0.2324913094,2.186991816,2.686991816,0.1387353068,-0.8012960894,-0.1117387502
0.06,0.95,0.5,LONG_TREASURY_1X,0.2324913094,2.180427869,2.680427869,0.1554419273,-0.7067148123,-0.07302758568
0.06,0.95,0.6,TBILL_3M_1X,0.2324913094,2.597494861,2.997494861,0.1474485546,-0.8847513214,-0.1520592283
0.06,0.95,0.6,LONG_TREASURY_1X,0.2324913094,2.591649962,2.991649962,0.1621449718,-0.8270116847,-0.1168834974
0.06,1,0.15,TBILL_3M_1X,0.2324913094,0.7559238906,1.605923891,0.07454724931,-0.3022023072,-0.01116367771
0.06,1,0.15,LONG_TREASURY_1X,0.2324913094,0.7511687904,1.60116879,0.09745957448,-0.4467665564,0.0381067292
0.06,1,0.2,TBILL_3M_1X,0.2324913094,0.9958581551,1.795858155,0.0863062713,-0.3820965833,-0.02444696211
0.06,1,0.2,LONG_TREASURY_1X,0.2324913094,0.990111978,1.790111978,0.1083123913,-0.4701491525,0.02349170066
0.06,1,0.25,TBILL_3M_1X,0.2324913094,1.231321757,1.981321757,0.0969109589,-0.4724837804,-0.03854761144
0.06,1,0.25,LONG_TREASURY_1X,0.2324913094,1.224801104,1.974801104,0.1180260129,-0.4934027704,0.00718841363
0.06,1,0.3,TBILL_3M_1X,0.2324913094,1.463045766,2.163045766,0.1063796848,-0.5679571029,-0.05433325719
0.06,1,0.3,LONG_TREASURY_1X,0.2324913094,1.455946889,2.155946889,0.1266064696,-0.5274704929,-0.01024623444
0.06,1,0.4,TBILL_3M_1X,0.2324913094,1.91783877,2.51783877,0.1219086685,-0.7267206415,-0.08969120421
0.06,1,0.4,LONG_TREASURY_1X,0.2324913094,1.910133986,2.510133986,0.1403318911,-0.6022093758,-0.04807835232
0.06,1,0.5,TBILL_3M_1X,0.2324913094,2.364981351,2.864981351,0.1327483362,-0.8375200157,-0.1289722448
0.06,1,0.5,LONG_TREASURY_1X,0.2324913094,2.357386965,2.857386965,0.1492885732,-0.7478279575,-0.09030787144
0.06,1,0.6,TBILL_3M_1X,0.2324913094,2.809066565,3.209066565,0.1384958298,-0.9107118022,-0.1728578322
0.06,1,0.6,LONG_TREASURY_1X,0.2324913094,2.80230035,3.20230035,0.153029448,-0.8647311726,-0.137732552
0.06,1.05,0.15,TBILL_3M_1X,0.2324913094,0.8152053533,1.665205353,0.07368305509,-0.3290320642,-0.01689354274
0.06,1.05,0.15,LONG_TREASURY_1X,0.2324913094,0.8097007342,1.659700734,0.09641720988,-0.4534543207,0.03213726526
0.06,1.05,0.2,TBILL_3M_1X,0.2324913094,1.07288966,1.87288966,0.08471986362,-0.4017296673,-0.03208317446
0.06,1.05,0.2,LONG_TREASURY_1X,0.2324913094,1.066289777,1.866289777,0.1065405871,-0.4768593759,0.01555837484
0.06,1.05,0.25,TBILL_3M_1X,0.2324913094,1.325555609,2.075555609,0.09443034448,-0.5191394741,-0.04808847711
0.06,1.05,0.25,LONG_TREASURY_1X,0.2324913094,1.318102715,2.068102715,0.1153626985,-0.5125494139,-0.002637164781
0.06,1.05,0.3,TBILL_3M_1X,0.2324913094,1.574111888,2.274111888,0.1028472718,-0.618699084,-0.06599318272
0.06,1.05,0.3,LONG_TREASURY_1X,0.2324913094,1.566018565,2.266018565,0.1228991641,-0.5583590139,-0.0220067733
0.06,1.05,0.4,TBILL_3M_1X,0.2324913094,2.062017342,2.662017342,0.1158331249,-0.7700736413,-0.1051532557
0.06,1.05,0.4,LONG_TREASURY_1X,0.2324913094,2.053230584,2.653230584,0.1341003265,-0.6336978458,-0.06367822207
0.06,1.05,0.5,TBILL_3M_1X,0.2324913094,2.542307431,3.042307431,0.1235623098,-0.870311746,-0.1482026112
0.06,1.05,0.5,LONG_TREASURY_1X,0.2324913094,2.533600428,3.033600428,0.1399579541,-0.7971451591,-0.1097087823
0.06,1.05,0.6,TBILL_3M_1X,0.2324913094,3.020437339,3.420437339,0.1256085279,-0.9328503069,-0.1958378172
0.06,1.05,0.6,LONG_TREASURY_1X,0.2324913094,3.012618011,3.412618011,0.1399948911,-0.89731582,-0.1609049377
0.06,1.1,0.15,TBILL_3M_1X,0.2324913094,0.8736797978,1.723679798,0.07206003476,-0.3560446844,-0.02316860239
0.06,1.1,0.15,LONG_TREASURY_1X,0.2324913094,0.867419504,1.717419504,0.09461340658,-0.4607120322,0.02549339302
0.06,1.1,0.2,TBILL_3M_1X,0.2324913094,1.148605328,1.948605328,0.08206779871,-0.4517317797,-0.04042546105
0.06,1.1,0.2,LONG_TREASURY_1X,0.2324913094,1.141160367,1.941160367,0.103707336,-0.4862064558,0.006754056659
0.06,1.1,0.25,TBILL_3M_1X,0.2324913094,1.417963469,2.167963469,0.09056563401,-0.5702120128,-0.05853604891
0.06,1.1,0.25,LONG_TREASURY_1X,0.2324913094,1.409595709,2.159595709,0.1113264527,-0.5418309084,-0.01352216726
0.06,1.1,0.3,TBILL_3M_1X,0.2324913094,1.682872993,2.382872993,0.09760487185,-0.6674824368,-0.07880314923
0.06,1.1,0.3,LONG_TREASURY_1X,0.2324913094,1.673803802,2.373803802,0.1174994543,-0.5881088394,-0.03499439472
0.06,1.1,0.4,TBILL_3M_1X,0.2324913094,2.203111059,2.803111059,0.1073832945,-0.8097071634,-0.1220346486
0.06,1.1,0.4,LONG_TREASURY_1X,0.2324913094,2.193240399,2.793240399,0.1255219209,-0.6949014874,-0.08079386876
0.06,1.1,0.5,TBILL_3M_1X,0.2324913094,2.716109689,3.216109689,0.1113299862,-0.8986727753,-0.1690556862
0.06,1.1,0.5,LONG_TREASURY_1X,0.2324913094,2.706241309,3.206241309,0.1276129017,-0.8402528771,-0.1308464073
0.06,1.1,0.6,TBILL_3M_1X,0.2324913094,3.228300519,3.628300519,0.1090000846,-0.9508347436,-0.2205667035
0.06,1.1,0.6,LONG_TREASURY_1X,0.2324913094,3.219315614,3.619315614,0.1232681299,-0.9241069015,-0.1859560195
0.09,0.7,0.15,TBILL_3M_1X,0.2624913094,0.4195505575,1.269550557,0.06269105122,-0.1995223832,0.007142134928
0.09,0.7,0.15,LONG_TREASURY_1X,0.2624913094,0.4181951335,1.268195133,0.08634876397,-0.4046526465,0.02766000271
0.09,0.7,0.2,TBILL_3M_1X,0.2624913094,0.55568995,1.35568995,0.07214351512,-0.2662060477,0.0004665471986
0.09,0.7,0.2,LONG_TREASURY_1X,0.2624913094,0.5539312477,1.353931248,0.09498180997,-0.4127938616,0.04423492678
0.09,0.7,0.25,TBILL_3M_1X,0.2624913094,0.690254314,1.440254314,0.08118109182,-0.3294298327,-0.006772154094
0.09,0.7,0.25,LONG_TREASURY_1X,0.2624913094,0.6881316622,1.438131662,0.1031690216,-0.4239587122,0.03735570966
0.09,0.7,0.3,TBILL_3M_1X,0.2624913094,0.823399262,1.523399262,0.08979670074,-0.3893031784,-0.01611921127
0.09,0.7,0.3,LONG_TREASURY_1X,0.2624913094,0.8209581096,1.52095811,0.1109027733,-0.4367177212,0.02675469829
0.09,0.7,0.4,TBILL_3M_1X,0.2624913094,1.086029231,1.686029231,0.105720602,-0.5042072822,-0.03658509165
0.09,0.7,0.4,LONG_TREASURY_1X,0.2624913094,1.083104836,1.683104836,0.1249631604,-0.464483742,0.003476033118
0.09,0.7,0.5,TBILL_3M_1X,0.2624913094,1.344758999,1.844758999,0.119800841,-0.6194102954,-0.05964219762
0.09,0.7,0.5,LONG_TREASURY_1X,0.2624913094,1.341574193,1.841574193,0.1370293565,-0.5406997178,-0.02287299945
0.09,0.7,0.6,TBILL_3M_1X,0.2624913094,1.600795711,2.000795711,0.1318583976,-0.7300646897,-0.08566662185
0.09,0.7,0.6,LONG_TREASURY_1X,0.2624913094,1.597582814,1.997582814,0.146882557,-0.6385248188,-0.05280497435
0.09,0.75,0.15,TBILL_3M_1X,0.2624913094,0.4574560106,1.307456011,0.06406671413,-0.2073399984,0.004927168583
0.09,0.75,0.15,LONG_TREASURY_1X,0.2624913094,0.4557896859,1.305789686,0.0876504116,-0.4111018638,0.03011728766
0.09,0.75,0.2,TBILL_3M_1X,0.2624913094,0.6055943919,1.405594392,0.07384238058,-0.2759389007,-0.002566316682
0.09,0.75,0.2,LONG_TREASURY_1X,0.2624913094,0.6034637316,1.403463732,0.0965942082,-0.4223711117,0.04455730954
0.09,0.75,0.25,TBILL_3M_1X,0.2624913094,0.7519125644,1.501912564,0.08313702726,-0.3480085417,-0.01065221147
0.09,0.75,0.25,LONG_TREASURY_1X,0.2624913094,0.7493752986,1.499375299,0.1050310356,-0.435565711,0.03389252518
0.09,0.75,0.3,TBILL_3M_1X,0.2624913094,0.8966040709,1.596604071,0.09194352535,-0.4150509425,-0.02065623897
0.09,0.75,0.3,LONG_TREASURY_1X,0.2624913094,0.893722688,1.593722688,0.1129528094,-0.4508924122,0.02246859647
0.09,0.75,0.4,TBILL_3M_1X,0.2624913094,1.181845766,1.781845766,0.1080471828,-0.5345580149,-0.04299242916
0.09,0.75,0.4,LONG_TREASURY_1X,0.2624913094,1.178476199,1.778476199,0.1272000094,-0.4832462178,-0.002603418562
0.09,0.75,0.5,TBILL_3M_1X,0.2624913094,1.462768621,1.962768621,0.1220246431,-0.6567370329,-0.06814114112
0.09,0.75,0.5,LONG_TREASURY_1X,0.2624913094,1.459187395,1.959187395,0.1391870547,-0.5701617614,-0.03096749103
0.09,0.75,0.6,TBILL_3M_1X,0.2624913094,1.740852594,2.140852594,0.1336679697,-0.7640593447,-0.09652459553
0.09,0.75,0.6,LONG_TREASURY_1X,0.2624913094,1.737333786,2.137333786,0.1486668585,-0.6712416429,-0.06318221728
0.09,0.8,0.15,TBILL_3M_1X,0.2624913094,0.497594823,1.347594823,0.06499688601,-0.2150656436,0.002210488759
0.09,0.8,0.15,LONG_TREASURY_1X,0.2624913094,0.4955636674,1.345563667,0.08848996138,-0.4180050522,0.03221733279
0.09,0.8,0.2,TBILL_3M_1X,0.2624913094,0.6584038328,1.458403833,0.07492781038,-0.2950132336,-0.006257814659
0.09,0.8,0.2,LONG_TREASURY_1X,0.2624913094,0.6558375798,1.45583758,0.09757373027,-0.4316943023,0.04113862489
0.09,0.8,0.25,TBILL_3M_1X,0.2624913094,0.8171283224,1.567128322,0.08430330263,-0.3705944467,-0.01535594537
0.09,0.8,0.25,LONG_TREASURY_1X,0.2624913094,0.8141055282,1.564105528,0.1060816551,-0.4466180461,0.02954210887
0.09,0.8,0.3,TBILL_3M_1X,0.2624913094,0.9740075556,1.674007556,0.09311672966,-0.4399971659,-0.0261904338
0.09,0.8,0.3,LONG_TREASURY_1X,0.2624913094,0.9706097586,1.670609759,0.114005422,-0.4643464504,0.01713609756
0.09,0.8,0.4,TBILL_3M_1X,0.2624913094,1.28313558,1.88313558,0.1090103629,-0.5645770839,-0.05067910379
0.09,0.8,0.4,LONG_TREASURY_1X,0.2624913094,1.279239748,1.879239748,0.1280453335,-0.5010437688,-0.01002780458
0.09,0.8,0.5,TBILL_3M_1X,0.2624913094,1.587554409,2.087554409,0.1224668826,-0.695238127,-0.07817424543
0.09,0.8,0.5,LONG_TREASURY_1X,0.2624913094,1.583499258,2.083499258,0.1395297322,-0.5985094602,-0.04067714492
0.09,0.8,0.6,TBILL_3M_1X,0.2624913094,1.889062285,2.289062285,0.133248239,-0.7976856742,-0.1091421736
0.09,0.8,0.6,LONG_TREASURY_1X,0.2624913094,1.885174497,2.285174497,0.1481820833,-0.705963012,-0.07541325423
0.09,0.85,0.15,TBILL_3M_1X,0.2624913094,0.5394118883,1.389411888,0.06536583006,-0.2281554306,-0.001063524127
0.09,0.85,0.15,LONG_TREASURY_1X,0.2624913094,0.5369659046,1.386965905,0.08875407454,-0.4246714883,0.03383766004
0.09,0.85,0.2,TBILL_3M_1X,0.2624913094,0.7133858886,1.513385889,0.07524478969,-0.3137408645,-0.01067870428
