series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,start,end,sessions,reserve_cagr,no_reserve_total_return,no_reserve_cagr,cumulative_log_growth_foregone,transferred_to_reserve,fraction_positive_portfolio_gains_transferred,new_hwm_gains_recognized,next_named_stress,next_stress_3y_post_drawdown_relative_growth_benefit,next_stress_3y_carried_opportunity_cost,next_stress_3y_payback_ratio
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,1988-06-01,1990-01-22,415,0.276383039898,0.484212022459,0.271739488304,-0.00598716835042,0.0275423280925,0.00452508209891,0.275423280925,2000_2002,-4.97379915032e-14,0.466632064269,-1.06589313748e-13
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,1990-05-04,1990-08-06,64,-0.246035688633,-0.0699330584552,-0.24550285489,0.000181813088746,0,0,0,2000_2002,-4.97379915032e-14,0.466632064269,-1.06589313748e-13
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,1991-01-18,1991-11-22,215,0.416014733106,0.340877532054,0.416014733106,-7.77156117238e-16,0,0,0,2000_2002,-4.97379915032e-14,0.466632064269,-1.06589313748e-13
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,1991-12-02,1992-10-05,213,0.21703142274,0.179628099446,0.216412425592,-0.000429000517586,0.0225890160391,0.0059463832106,0.225890160391,2000_2002,-4.97379915032e-14,0.466632064269,-1.06589313748e-13
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,1992-10-13,1994-03-29,369,0.20830132139,0.313463587805,0.205871707505,-0.00293170600859,0.101793494367,0.0149904836571,1.01793494367,2000_2002,-4.97379915032e-14,0.466632064269,-1.06589313748e-13
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,1994-12-14,1996-07-23,405,0.65609659267,1.26204096622,0.66181020942,0.00553509685658,0.418564460797,0.0258603902054,4.18564460797,2000_2002,-4.97379915032e-14,0.466632064269,-1.06589313748e-13
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,1996-07-25,1998-08-27,528,0.741994082906,2.26061837096,0.760832211766,0.0224692024966,2.06384940537,0.0216119335438,20.7683037065,2000_2002,-4.97379915032e-14,0.466632064269,-1.06589313748e-13
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,1998-10-28,1999-09-23,227,0.520857526298,0.464898870021,0.525874850625,0.00297571936443,1.03888407279,0.0105191998872,10.3888407279,2000_2002,-4.97379915032e-14,0.466632064269,-1.06589313748e-13
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,1999-10-28,2000-02-18,78,-0.162090670516,-0.0518992830321,-0.158243072865,0.00141737780421,0,0,0,2000_2002,-4.97379915032e-14,0.466632064269,-1.06589313748e-13
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2000-05-30,2000-09-25,82,-0.0708485730433,-0.0234604879593,-0.0708485730433,-3.43475248243e-16,0,0,0,2000_2002,-4.97379915032e-14,0.466632064269,-1.06589313748e-13
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2003-04-14,2004-07-21,319,0.584154249196,0.793970355034,0.584154249196,2.22044604925e-16,0,0,0,2007_2009,-1.24344978758e-13,3.71842179716e-14,
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2004-10-27,2005-04-15,117,0.0557627901251,0.0255777639942,0.0557627901251,2.77555756156e-16,0,0,0,2007_2009,-1.24344978758e-13,3.71842179716e-14,
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2005-04-29,2005-10-10,113,0.12231924581,0.053180102758,0.12231924581,1.26287869051e-15,0,0,0,2007_2009,-1.24344978758e-13,3.71842179716e-14,
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2005-10-28,2006-06-12,154,0.0722043769588,0.0442807562804,0.0722043769588,2.35922392733e-16,0,0,0,2007_2009,-1.24344978758e-13,3.71842179716e-14,
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2006-07-24,2007-08-03,259,0.306921767178,0.316293580208,0.306921767178,-5.55111512313e-17,0,0,0,2007_2009,-1.24344978758e-13,3.71842179716e-14,
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2009-05-29,2010-05-20,246,0.511555424197,0.495822769735,0.511555424197,0,0,0,0,2020,1.36819738269,4.13616043165,0.330789244107
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2010-09-10,2011-08-02,225,0.481822479836,0.420503511499,0.481822479836,-5.55111512313e-17,0,0,0,2020,1.36819738269,4.13616043165,0.330789244107
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2011-12-22,2012-11-14,224,0.289570000755,0.256554132215,0.289570000755,1.66533453694e-16,0,0,0,2020,1.36819738269,4.13616043165,0.330789244107
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2012-11-19,2014-10-13,477,0.615134554898,1.49187940013,0.618050436136,0.00342225526874,3.0306259328,0.0164173347053,30.306259328,2020,1.36819738269,4.13616043165,0.330789244107
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2014-10-20,2015-08-20,210,0.261073408697,0.217803155764,0.267124215958,0.00398397389809,1.01224989686,0.00734568988267,10.2712417588,2020,1.36819738269,4.13616043165,0.330789244107
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2016-03-11,2016-06-27,74,-0.11702469495,-0.0360610992431,-0.116805575154,7.33690178331e-05,0,0,0,2020,1.36819738269,4.13616043165,0.330789244107
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2016-06-28,2018-10-11,577,0.439275259336,1.31834052227,0.44456704446,0.00838991240747,8.84994044367,0.0193626999396,88.4994044367,2020,1.36819738269,4.13616043165,0.330789244107
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2019-02-12,2019-05-31,75,-0.016905531678,-0.00445348677457,-0.0149817230826,0.000578063505022,0,0,0,2020,1.36819738269,4.13616043165,0.330789244107
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2019-06-04,2020-02-27,185,0.218959582702,0.147487324907,0.206226328642,-0.00770500497875,4.32441823458,0.0158995500813,43.2441823458,2020,1.36819738269,4.13616043165,0.330789244107
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2020-05-26,2022-01-21,419,0.897026105131,1.91856569141,0.909113078702,0.0105203336235,25.6182262467,0.0196100301054,256.182262467,2022,16.9683680205,19.0436269374,0.891026067472
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2023-03-16,2023-10-25,154,0.162443185921,0.0963619669153,0.162626690052,9.63727987041e-05,0,0,0,,,,
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2023-11-01,2025-03-10,337,0.643200507681,0.95063408924,0.637248400083,-0.00491793678427,23.4475180595,0.0136442598732,234.475180595,,,,
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2025-05-12,2026-03-20,215,0.317679781865,0.264922044817,0.316689273742,-0.000642356037536,16.2202895995,0.0119545186556,162.202895995,,,,
HWM_RESERVE,UPRO,LAG1,10,staged,0.15,0.1,rule,2026-04-08,2026-09-02,102,1.21639121089,0.382108482136,1.23462254298,0.00329700040356,14.4491899509,0.0147396996343,181.878080261,,,,
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,1987-01-08,1987-10-16,196,0.236650290306,0.168806428942,0.224766546412,-0.00742878145628,0.247834744488,0.0777730095835,0.704037842823,1987,0.14525880169,0.0601248473598,2.41595293907
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,1988-06-01,1990-01-22,415,0.29882871441,0.484212022459,0.271739488304,-0.0346237868873,0.212949788868,0.0358940728021,0.367214421777,2000_2002,-1.10134124043e-13,1.34871304824,-8.16586776455e-14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,1990-05-04,1990-08-06,64,-0.249483061002,-0.0699330584552,-0.24550285489,0.00136123665549,0,0,0,2000_2002,-1.10134124043e-13,1.34871304824,-8.16586776455e-14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,1991-01-18,1991-11-22,215,0.416014733106,0.340877532054,0.416014733106,-4.4408920985e-16,0,0,0.0264535013622,2000_2002,-1.10134124043e-13,1.34871304824,-8.16586776455e-14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,1991-12-02,1992-10-05,213,0.229873464241,0.179628099446,0.216412425592,-0.00928039009413,0.495205725626,0.130516732784,0.272793618012,2000_2002,-1.10134124043e-13,1.34871304824,-8.16586776455e-14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,1992-10-13,1994-03-29,369,0.198972029864,0.313463587805,0.205871707505,0.00835784925313,0.469504562612,0.0723114068462,1.01162200047,2000_2002,-1.10134124043e-13,1.34871304824,-8.16586776455e-14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,1994-12-14,1996-07-23,405,0.62199779652,1.26204096622,0.66181020942,0.0389708514511,0.366324197278,0.0228712774049,4.13225013127,2000_2002,-1.10134124043e-13,1.34871304824,-8.16586776455e-14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,1996-07-25,1998-08-27,528,0.703941722955,2.26061837096,0.760832211766,0.0686069487484,2.40214420951,0.0267436409031,19.5739518799,2000_2002,-1.10134124043e-13,1.34871304824,-8.16586776455e-14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,1998-10-28,1999-09-23,227,0.548823512592,0.464898870021,0.525874850625,-0.0134870394475,5.72002449957,0.063704521095,9.49991105732,2000_2002,-1.10134124043e-13,1.34871304824,-8.16586776455e-14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,1999-10-28,2000-02-18,78,-0.173629811235,-0.0518992830321,-0.158243072865,0.00570752679555,0,0,0,2000_2002,-1.10134124043e-13,1.34871304824,-8.16586776455e-14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2000-05-30,2000-09-25,82,-0.0708485730433,-0.0234604879593,-0.0708485730433,2.53269627493e-16,0,0,0,2000_2002,-1.10134124043e-13,1.34871304824,-8.16586776455e-14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2003-04-14,2004-07-21,319,0.584154249196,0.793970355034,0.584154249196,-4.4408920985e-16,0,0,0,2007_2009,-1.88293824976e-13,-6.19736966193e-15,
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2004-10-27,2005-04-15,117,0.0557627901251,0.0255777639942,0.0557627901251,-4.16333634234e-16,0,0,0,2007_2009,-1.88293824976e-13,-6.19736966193e-15,
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2005-04-29,2005-10-10,113,0.12231924581,0.053180102758,0.12231924581,2.02615701994e-15,0,0,0,2007_2009,-1.88293824976e-13,-6.19736966193e-15,
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2005-10-28,2006-06-12,154,0.0722043769588,0.0442807562804,0.0722043769588,1.37390099297e-15,0,0,0,2007_2009,-1.88293824976e-13,-6.19736966193e-15,
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2006-07-24,2007-08-03,259,0.306921767178,0.316293580208,0.306921767178,-6.10622663544e-16,0,0,0,2007_2009,-1.88293824976e-13,-6.19736966193e-15,
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2009-05-29,2010-05-20,246,0.511555424197,0.495822769735,0.511555424197,4.4408920985e-16,0,0,0,2020,3.0653761655,17.3867666904,0.176305130223
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2010-09-10,2011-08-02,225,0.481822479836,0.420503511499,0.481822479836,5.55111512313e-17,0,0,0,2020,3.0653761655,17.3867666904,0.176305130223
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2011-12-22,2012-11-14,224,0.289570000755,0.256554132215,0.289570000755,1.44328993201e-15,0,0,0,2020,3.0653761655,17.3867666904,0.176305130223
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2012-11-19,2014-10-13,477,0.586411314158,1.49187940013,0.618050436136,0.0374676495525,3.46271246804,0.0205994302435,27.7182658113,2020,3.0653761655,17.3867666904,0.176305130223
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2014-10-20,2015-08-20,210,0.277446204665,0.217803155764,0.267124215958,-0.00675250076339,11.2753084683,0.0934633744664,9.56268491097,2020,3.0653761655,17.3867666904,0.176305130223
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2016-03-11,2016-06-27,74,-0.120439553803,-0.0360610992431,-0.116805575154,0.00121914283241,0,0,0,2020,3.0653761655,17.3867666904,0.176305130223
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2016-06-28,2018-10-11,577,0.425933837002,1.31834052227,0.44456704446,0.0296798896091,15.2281283184,0.0367060589122,79.9028099026,2020,3.0653761655,17.3867666904,0.176305130223
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2019-02-12,2019-05-31,75,-0.0185277550017,-0.00445348677457,-0.0149817230826,0.00106638684815,0,0,0,2020,3.0653761655,17.3867666904,0.176305130223
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2019-06-04,2020-02-27,185,0.237559624008,0.147487324907,0.206226328642,-0.018816605241,15.6633903168,0.0640593138056,38.6320713656,2020,3.0653761655,17.3867666904,0.176305130223
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2020-05-26,2022-01-21,419,0.864364932228,1.91856569141,0.909113078702,0.0392869878089,40.2795269563,0.034593281094,230.665246363,2022,9.74266097834,42.1743438934,0.231009188974
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2023-03-16,2023-10-25,154,0.162312859975,0.0963619669153,0.162626690052,0.000164826688875,0,0,0,,,,
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2023-11-01,2025-03-10,337,0.627906844657,0.95063408924,0.637248400083,0.0077546377471,43.0565117444,0.0290053253938,206.286018845,,,,
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2025-05-12,2026-03-20,215,0.316664172057,0.264922044817,0.316689273742,1.62850126545e-05,64.2937039669,0.0559785712378,140.373889177,,,,
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,10,staged,0.2,0.1,rule,2026-04-08,2026-09-02,102,1.15613948219,0.382108482136,1.23462254298,0.0143892910522,151.428567446,0.182783350751,159.853264686,,,,
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,1987-01-08,1987-10-16,196,0.25271709033,0.168806428942,0.224766546412,-0.0173597707848,0.0738309581131,0.0222202171991,0.738309581131,1987,0.0852750447266,0.0244008025214,3.49476393868
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,1988-06-01,1990-01-22,415,0.265923513659,0.484212022459,0.271739488304,0.00752974620781,0.028603128403,0.00485568280383,0.28603128403,2000_2002,2.10524214175,3.07952692963,0.683625176808
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,1990-05-04,1990-08-06,64,-0.227880531787,-0.0699330584552,-0.24550285489,-0.0059418282066,0,0,0,2000_2002,2.10524214175,3.07952692963,0.683625176808
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,1991-01-18,1991-11-22,215,0.389973256482,0.340877532054,0.416014733106,0.0156524655021,0,0,0,2000_2002,2.10524214175,3.07952692963,0.683625176808
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,1991-12-02,1992-10-05,213,0.207808334379,0.179628099446,0.216412425592,0.00598584064511,0.0221732274754,0.00618133311279,0.221732274754,2000_2002,2.10524214175,3.07952692963,0.683625176808
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,1992-10-13,1994-03-29,369,0.197429134386,0.313463587805,0.205871707505,0.0102333983936,0.0953669248285,0.0150649811705,0.953669248285,2000_2002,2.10524214175,3.07952692963,0.683625176808
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,1994-12-14,1996-07-23,405,0.60795933845,1.26204096622,0.66181020942,0.0529410718394,0.380952733806,0.0259391487703,3.80952733806,2000_2002,2.10524214175,3.07952692963,0.683625176808
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,1996-07-25,1998-08-27,528,0.683736948775,2.26061837096,0.760832211766,0.0935254116676,1.75678715129,0.0217631877122,17.5678715129,2000_2002,2.10524214175,3.07952692963,0.683625176808
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,1998-10-28,1999-09-23,227,0.46230484541,0.464898870021,0.525874850625,0.038447205357,0.732417866185,0.00975959378786,7.32417866185,2000_2002,2.10524214175,3.07952692963,0.683625176808
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,1999-10-28,2000-02-18,78,-0.129690820952,-0.0518992830321,-0.158243072865,-0.0103199672517,0,0,0,2000_2002,2.10524214175,3.07952692963,0.683625176808
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2000-05-30,2000-09-25,82,-0.0488078258801,-0.0234604879593,-0.0708485730433,-0.00757409531262,0,0,0,2000_2002,2.10524214175,3.07952692963,0.683625176808
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2003-04-14,2004-07-21,319,0.528814003476,0.793970355034,0.584154249196,0.0451720603762,0,0,0,2007_2009,1.2667840788,0.11851995607,10.6883610221
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2004-10-27,2005-04-15,117,0.0538225685164,0.0255777639942,0.0557627901251,0.000856136571963,0,0,0,2007_2009,1.2667840788,0.11851995607,10.6883610221
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2005-04-29,2005-10-10,113,0.116579652828,0.053180102758,0.12231924581,0.00230213709962,0,0,0,2007_2009,1.2667840788,0.11851995607,10.6883610221
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2005-10-28,2006-06-12,154,0.0704770681651,0.0442807562804,0.0722043769588,0.00100202393974,0,0,0,2007_2009,1.2667840788,0.11851995607,10.6883610221
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2006-07-24,2007-08-03,259,0.289817346014,0.316293580208,0.306921767178,0.013525626233,0,0,0,2007_2009,1.2667840788,0.11851995607,10.6883610221
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2009-05-29,2010-05-20,246,0.511555424197,0.495822769735,0.511555424197,2.22044604925e-16,0,0,0,2020,14.4555884492,23.6473688971,0.611297963512
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2010-09-10,2011-08-02,225,0.481822479836,0.420503511499,0.481822479836,-9.43689570931e-16,0,0,0,2020,14.4555884492,23.6473688971,0.611297963512
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2011-12-22,2012-11-14,224,0.289570000755,0.256554132215,0.289570000755,3.88578058619e-16,0,0,0,2020,14.4555884492,23.6473688971,0.611297963512
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2012-11-19,2014-10-13,477,0.608605749806,1.49187940013,0.618050436136,0.0111073151177,3.77311596987,0.020382817105,37.7311596987,2020,14.4555884492,23.6473688971,0.611297963512
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2014-10-20,2015-08-20,210,0.250897408438,0.217803155764,0.267124215958,0.0107273634705,0.93875414913,0.00715521206768,9.3875414913,2020,14.4555884492,23.6473688971,0.611297963512
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2016-03-11,2016-06-27,74,-0.108107043394,-0.0360610992431,-0.116805575154,-0.00289796555812,0,0,0,2020,14.4555884492,23.6473688971,0.611297963512
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2016-06-28,2018-10-11,577,0.412036416889,1.31834052227,0.44456704446,0.0520699912572,8.31072225057,0.0193742758929,83.1072225057,2020,14.4555884492,23.6473688971,0.611297963512
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2019-02-12,2019-05-31,75,-0.0106931428166,-0.00445348677457,-0.0149817230826,-0.00128457385368,0,0,0,2020,14.4555884492,23.6473688971,0.611297963512
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2019-06-04,2020-02-27,185,0.196288306166,0.147487324907,0.206226328642,0.00607031146222,3.61629283712,0.0151618574587,36.1629283712,2020,14.4555884492,23.6473688971,0.611297963512
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2020-05-26,2022-01-21,419,0.841734996772,1.91856569141,0.909113078702,0.0595156300401,24.3834872604,0.0201558493727,243.834872604,2022,-8.82509808626,45.2955120756,-0.194833829708
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2023-03-16,2023-10-25,154,0.150354845809,0.0963619669153,0.162626690052,0.0064786777383,0,0,0,,,,
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2023-11-01,2025-03-10,337,0.585361322758,0.95063408924,0.637248400083,0.0436449498378,20.6949238255,0.0136376808994,206.949238255,,,,
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2025-05-12,2026-03-20,215,0.293032125147,0.264922044817,0.316689273742,0.0154872572628,13.4609178238,0.0116821237033,134.609178238,,,,
HWM_DRAWDOWN,UPRO,LAG1,10,drawdown,0.15,0.1,rule,2026-04-08,2026-09-02,102,1.08627280848,0.382108482136,1.23462254298,0.027646544773,15.0812682036,0.0185527384973,150.812682036,,,,
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,1987-01-08,1987-10-16,196,0.207861150913,0.168806428942,0.224766546412,0.0106930788855,0,0,0.699580482144,1987,0.134100962618,0.0655892827774,2.04455601494
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,1988-06-01,1990-01-22,415,0.277267794812,0.484212022459,0.271739488304,-0.00712545726677,0.136976581294,0.0244939943655,0.270793525165,2000_2002,1.65654768315,2.55853409754,0.647459685896
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,1990-05-04,1990-08-06,64,-0.206405331322,-0.0699330584552,-0.24550285489,-0.0130020706496,0,0,0,2000_2002,1.65654768315,2.55853409754,0.647459685896
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,1991-01-18,1991-11-22,215,0.359648762267,0.340877532054,0.416014733106,0.034253138817,0,0,0,2000_2002,1.65654768315,2.55853409754,0.647459685896
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,1991-12-02,1992-10-05,213,0.193773235951,0.179628099446,0.216412425592,0.0158421324429,0,0,0.227269563969,2000_2002,1.65654768315,2.55853409754,0.647459685896
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,1992-10-13,1994-03-29,369,0.187183196468,0.313463587805,0.205871707505,0.0227500455792,0,0,0.900221524582,2000_2002,1.65654768315,2.55853409754,0.647459685896
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,1994-12-14,1996-07-23,405,0.60869833072,1.26204096622,0.66181020942,0.0522026357184,0.273116608464,0.0190588870341,3.71802236216,2000_2002,1.65654768315,2.55853409754,0.647459685896
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,1996-07-25,1998-08-27,528,0.693195570978,2.26061837096,0.760832211766,0.0818231193705,0.617525423502,0.00746252035035,17.9001156873,2000_2002,1.65654768315,2.55853409754,0.647459685896
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,1998-10-28,1999-09-23,227,0.500550682487,0.464898870021,0.525874850625,0.0151206006501,1.32188603162,0.0170731278677,7.49124915794,2000_2002,1.65654768315,2.55853409754,0.647459685896
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,1999-10-28,2000-02-18,78,-0.135809482495,-0.0518992830321,-0.158243072865,-0.00813722619029,0,0,0,2000_2002,1.65654768315,2.55853409754,0.647459685896
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,2000-05-30,2000-09-25,82,-0.0533956916385,-0.0234604879593,-0.0708485730433,-0.00601208574768,0,0,0,2000_2002,1.65654768315,2.55853409754,0.647459685896
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,2003-04-14,2004-07-21,319,0.53912744727,0.793970355034,0.584154249196,0.0366309167191,0,0,0,2007_2009,0.995612294982,0.0931543198368,10.6877737579
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,2004-10-27,2005-04-15,117,0.0541953959845,0.0255777639942,0.0557627901251,0.000691501525342,0,0,0,2007_2009,0.995612294982,0.0931543198368,10.6877737579
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,2005-04-29,2005-10-10,113,0.117680647581,0.053180102758,0.12231924581,0.00185961482623,0,0,0,2007_2009,0.995612294982,0.0931543198368,10.6877737579
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,2005-10-28,2006-06-12,154,0.0708083590908,0.0442807562804,0.0722043769588,0.000809714496414,0,0,0,2007_2009,0.995612294982,0.0931543198368,10.6877737579
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,2006-07-24,2007-08-03,259,0.293091079511,0.316293580208,0.306921767178,0.0109230372655,0,0,0,2007_2009,0.995612294982,0.0931543198368,10.6877737579
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,2009-05-29,2010-05-20,246,0.511555424197,0.495822769735,0.511555424197,-1.11022302463e-16,0,0,0,2020,14.7640644659,29.2188569092,0.505292336101
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,2010-09-10,2011-08-02,225,0.481822479836,0.420503511499,0.481822479836,-7.77156117238e-16,0,0,0,2020,14.7640644659,29.2188569092,0.505292336101
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,2011-12-22,2012-11-14,224,0.289570000755,0.256554132215,0.289570000755,8.32667268469e-17,0,0,0,2020,14.7640644659,29.2188569092,0.505292336101
BAND_DRAWDOWN,UPRO,LAG1,10,drawdown,0.2,0.1,rule,2012-11-19,2014-10-13,477,0.586411314158,1.49187940013,0.618050436136,0.0374676495525,3.5261706372,0.0205994302435,33.2860370825,2020,14.7640644659,29.2188569092,0.505292336101
