series,lag,execution,switch_cost_bps,entry_close,first_return,last_return,observations,cagr,max_drawdown,terminal_multiple,years,annualized_volatility,sharpe,longest_underwater_calendar_days,max_drawdown_peak,max_drawdown_trough,max_drawdown_recovery,max_drawdown_recovered,max_drawdown_recovery_days_from_trough,max_drawdown_recovery_days_from_peak,worst_calendar_year,worst_calendar_year_return,best_calendar_year,best_calendar_year_return,worst_rolling_1y_cagr,worst_rolling_5y_cagr,worst_rolling_10y_cagr,worst_rolling_20y_cagr,cohort_20y_count,cohort_20y_min_cagr,cohort_20y_median_cagr,worst_rolling_30y_cagr,cohort_30y_count,cohort_30y_min_cagr,cohort_30y_median_cagr,switch_count,switches_per_year,average_equity_exposure,terminal_wealth_10000,timing_cagr_difference,timing_terminal_ratio,fee_equal_control_cagr,fee_equal_timing_cagr_difference,matched_entry_close,matched_first_return,matched_last_return,matched_observations,matched_cagr,matched_max_drawdown,matched_terminal_multiple,matched_years,matched_annualized_volatility,matched_sharpe,matched_longest_underwater_calendar_days,matched_max_drawdown_peak,matched_max_drawdown_trough,matched_max_drawdown_recovery,matched_max_drawdown_recovered,matched_max_drawdown_recovery_days_from_trough,matched_max_drawdown_recovery_days_from_peak,matched_worst_calendar_year,matched_worst_calendar_year_return,matched_best_calendar_year,matched_best_calendar_year_return,matched_worst_rolling_1y_cagr,matched_worst_rolling_5y_cagr,matched_worst_rolling_10y_cagr,matched_worst_rolling_20y_cagr,matched_cohort_20y_count,matched_cohort_20y_min_cagr,matched_cohort_20y_median_cagr,matched_worst_rolling_30y_cagr,matched_cohort_30y_count,matched_cohort_30y_min_cagr,matched_cohort_30y_median_cagr,matched_switch_count,matched_switches_per_year
VOL_BINARY,LAG2,WAIT_ONE_TRADING_DAY,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1654025877,-0.865934415,451.5138655,39.93429158,0.3890107803,0.5096019428,5793,1998-07-17,2002-10-09,2014-05-27,True,4248,5793,2008,-0.60045874,1995,1.22788602,-0.7090499796,-0.2947049322,-0.1649465306,0.03173701143,240,0.03448521772,0.09845858025,0.1209480213,120,0.1215723563,0.1403802132,211,5.283679556,2.607913311,4515138.655,0.02173653715,2.120960922,0.1456669931,0.01973559456,1986-09-26,1986-09-29,2026-09-02,10059,0.1436660505,-0.9605854995,212.8817466,39.93429158,0.4785151025,0.4609515411,6382,2000-03-23,2009-03-09,2017-09-12,True,3109,6382,2008,-0.8011009651,1995,1.027490109,-0.880363292,-0.3305237234,-0.2541136357,-0.02562324439,240,-0.005857547229,0.07709240319,0.08815325894,120,0.09164069132,0.1305842996,0,0
VOL_BINARY,LAG2,WAIT_ONE_TRADING_DAY,25,1986-09-26,1986-09-29,2026-09-02,10059,0.1500907568,-0.8894944055,266.252633,39.93429158,0.388967799,0.4755997859,6006,1998-07-17,2009-03-09,2014-12-26,True,2118,6006,2008,-0.6190159294,1995,1.22788602,-0.7155356612,-0.3166053629,-0.1810857666,0.01559661596,240,0.01830402694,0.08208647731,0.1033199676,120,0.1039328874,0.1237258969,211,5.283679556,2.607913311,2662526.33,0.006424706231,1.250706729,0.1456669931,0.004423763648,1986-09-26,1986-09-29,2026-09-02,10059,0.1436660505,-0.9605854995,212.8817466,39.93429158,0.4785151025,0.4609515411,6382,2000-03-23,2009-03-09,2017-09-12,True,3109,6382,2008,-0.8011009651,1995,1.027490109,-0.880363292,-0.3305237234,-0.2541136357,-0.02562324439,240,-0.005857547229,0.07709240319,0.08815325894,120,0.09164069132,0.1305842996,0,0
REL_VOL,LAG2,WAIT_ONE_TRADING_DAY,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1548959827,-0.9590645577,314.4888358,39.93429158,0.3765169535,0.489284163,6935,2000-07-14,2009-03-09,2019-07-10,True,3775,6935,2008,-0.6226035103,1995,0.9583288065,-0.7791759994,-0.3125535232,-0.24872975,-0.008211877876,240,-0.001708842065,0.05735486906,0.08276509201,120,0.08553184756,0.1082234131,495,12.39536199,2.215826623,3144888.358,0.01144120246,1.488233016,0.1474423797,0.007453603,1986-09-26,1986-09-29,2026-09-02,10059,0.1434547802,-0.919435139,211.3169325,39.93429158,0.4065710027,0.4602538986,5963,2000-03-23,2009-03-09,2016-07-20,True,2690,5963,2008,-0.725756546,1995,0.8433371231,-0.8205379208,-0.2694066107,-0.2004977678,-0.002975872554,240,0.01444221862,0.08727911302,0.09590190897,120,0.09929438502,0.1304415886,0,0
REL_VOL,LAG2,WAIT_ONE_TRADING_DAY,25,1986-09-26,1986-09-29,2026-09-02,10059,0.119612985,-0.9681294232,91.09465396,39.93429158,0.3766195196,0.4068111767,7343,2000-07-14,2009-03-09,2020-08-21,True,4183,7343,2008,-0.639230234,1995,0.8720519259,-0.7867856109,-0.3368945917,-0.2736826397,-0.04104308163,240,-0.03475004476,0.02595642358,0.04958747634,120,0.05226945417,0.07497867028,495,12.39536199,2.215826623,910946.5396,-0.02384179523,0.4310807131,0.1474423797,-0.0278293947,1986-09-26,1986-09-29,2026-09-02,10059,0.1434547802,-0.919435139,211.3169325,39.93429158,0.4065710027,0.4602538986,5963,2000-03-23,2009-03-09,2016-07-20,True,2690,5963,2008,-0.725756546,1995,0.8433371231,-0.8205379208,-0.2694066107,-0.2004977678,-0.002975872554,240,0.01444221862,0.08727911302,0.09590190897,120,0.09929438502,0.1304415886,0,0
EFFICIENCY,LAG2,WAIT_ONE_TRADING_DAY,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1124367813,-0.5539316045,70.46491195,39.93429158,0.2233565717,0.4492320996,2250,2007-06-04,2009-03-09,2013-08-01,True,1606,2250,2008,-0.3699761113,1995,0.9614367153,-0.4751914483,-0.08935312935,-0.04053948689,0.02670276372,240,0.03513183127,0.08894826384,0.08397737773,120,0.086747231,0.1014434564,370,9.265220074,1.281340093,704649.1195,-0.004784652038,0.8424918624,0.1257812017,-0.01334442042,1986-09-26,1986-09-29,2026-09-02,10059,0.1172214333,-0.6640516555,83.63868555,39.93429158,0.2351040763,0.4568696825,2755,2007-10-09,2009-03-09,2013-03-05,True,1457,1974,2008,-0.4719227264,1995,0.4633449384,-0.5829107906,-0.1292773987,-0.08446513503,0.02762249433,240,0.03833790748,0.08522694637,0.08674488134,120,0.09248798668,0.1066463479,0,0
EFFICIENCY,LAG2,WAIT_ONE_TRADING_DAY,25,1986-09-26,1986-09-29,2026-09-02,10059,0.08693396368,-0.5572687607,27.9092089,39.93429158,0.2234769762,0.3452703344,2759,2007-06-04,2009-03-09,2014-12-23,True,2115,2759,2008,-0.3699761113,1995,0.8750229115,-0.4751914483,-0.1047244232,-0.056725943,0.004585716632,240,0.01283320672,0.0642372601,0.06027367509,120,0.06298295903,0.07679735092,370,9.265220074,1.281340093,279092.089,-0.03028746967,0.3336877991,0.1257812017,-0.03884723805,1986-09-26,1986-09-29,2026-09-02,10059,0.1172214333,-0.6640516555,83.63868555,39.93429158,0.2351040763,0.4568696825,2755,2007-10-09,2009-03-09,2013-03-05,True,1457,1974,2008,-0.4719227264,1995,0.4633449384,-0.5829107906,-0.1292773987,-0.08446513503,0.02762249433,240,0.03833790748,0.08522694637,0.08674488134,120,0.09248798668,0.1066463479,0,0
TREND_QUALITY,LAG2,WAIT_ONE_TRADING_DAY,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1401277482,-0.7874252071,188.1041154,39.93429158,0.3999662594,0.4622822577,4598,1987-08-25,1987-10-26,1996-01-31,True,3019,3081,2000,-0.4022624047,2013,1.18798752,-0.7574408567,-0.1858061737,-0.08626787897,0.04788322415,240,0.05482638241,0.1339584928,0.1100902936,120,0.1141976083,0.1575889679,73,1.828002879,2.36713391,1881041.154,-0.004199474656,0.8634483299,0.1475680809,-0.007440332739,1986-09-26,1986-09-29,2026-09-02,10059,0.1443272228,-0.9383584463,217.8521967,39.93429158,0.4343343843,0.4605505057,6152,2000-03-23,2009-03-09,2017-01-25,True,2879,6152,2008,-0.7569259886,1995,0.9125515739,-0.8459662504,-0.2929352906,-0.2209388408,-0.01105528736,240,0.007305439544,0.08406881271,0.09392605313,120,0.09710018883,0.1311893366,0,0
TREND_QUALITY,LAG2,WAIT_ONE_TRADING_DAY,25,1986-09-26,1986-09-29,2026-09-02,10059,0.1349227497,-0.7874252071,156.6896518,39.93429158,0.3999634747,0.4508309297,4970,1987-08-25,1987-10-26,1996-02-06,True,3025,3087,2000,-0.4067342384,2013,1.18798752,-0.7586463749,-0.1910885751,-0.09128518367,0.04160692391,240,0.0485084961,0.1292329125,0.1047313611,120,0.1088188479,0.1520171316,73,1.828002879,2.36713391,1566896.518,-0.009404473125,0.7192475182,0.1475680809,-0.01264533121,1986-09-26,1986-09-29,2026-09-02,10059,0.1443272228,-0.9383584463,217.8521967,39.93429158,0.4343343843,0.4605505057,6152,2000-03-23,2009-03-09,2017-01-25,True,2879,6152,2008,-0.7569259886,1995,0.9125515739,-0.8459662504,-0.2929352906,-0.2209388408,-0.01105528736,240,0.007305439544,0.08406881271,0.09392605313,120,0.09710018883,0.1311893366,0,0
LOW_CHURN,LAG2,WAIT_ONE_TRADING_DAY,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1188010854,-0.824498061,88.49356399,39.93429158,0.3550016508,0.4171825855,5615,1999-08-25,2009-03-09,2015-01-08,True,2131,5615,2008,-0.5032230848,1995,1.080836476,-0.6802852337,-0.1968145677,-0.1468119343,-0.0002111638007,240,0.01024652185,0.08931501183,0.06712395318,120,0.06907077378,0.1086932048,542,13.57229535,1.744209166,884935.6399,-0.01577430635,0.571715952,0.1409436988,-0.02214261344,1986-09-26,1986-09-29,2026-09-02,10059,0.1345753917,-0.8261347487,154.7858927,39.93429158,0.3200343288,0.4589992042,5026,2000-03-23,2009-03-09,2013-12-26,True,1753,5026,2008,-0.6108977958,1995,0.6417443505,-0.7193986892,-0.1971971967,-0.1394127657,0.01669249213,240,0.03090181657,0.09094052584,0.09522939925,120,0.1001563592,0.1224392803,0,0
LOW_CHURN,LAG2,WAIT_ONE_TRADING_DAY,25,1986-09-26,1986-09-29,2026-09-02,10059,0.08143020596,-0.869054153,22.787981,39.93429158,0.3551150109,0.3214595898,7719,1999-08-25,2009-03-09,2020-10-12,True,4235,7719,2008,-0.5057038645,1995,1.044693812,-0.6950264131,-0.227947626,-0.1724625638,-0.03197478763,240,-0.02160879585,0.05307964877,0.03382163995,120,0.03588054569,0.07091071893,542,13.57229535,1.744209166,227879.81,-0.05314518577,0.1472225964,0.1409436988,-0.05951349286,1986-09-26,1986-09-29,2026-09-02,10059,0.1345753917,-0.8261347487,154.7858927,39.93429158,0.3200343288,0.4589992042,5026,2000-03-23,2009-03-09,2013-12-26,True,1753,5026,2008,-0.6108977958,1995,0.6417443505,-0.7193986892,-0.1971971967,-0.1394127657,0.01669249213,240,0.03090181657,0.09094052584,0.09522939925,120,0.1001563592,0.1224392803,0,0
AO,LAG2,WAIT_ONE_TRADING_DAY,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1480722233,-0.7508215821,248.2149321,39.93429158,0.3671600343,0.4765363587,5017,1999-07-16,2003-03-31,2013-04-10,True,3663,5017,2022,-0.4681921727,1995,1.177859162,-0.5590310431,-0.1540943467,-0.1084714056,0.03905420904,240,0.04349735392,0.1092682602,0.1033938148,120,0.1055936539,0.1352714829,423,10.59240025,2.304901084,2482149.321,0.003984918586,1.148953635,0.1476251801,0.000447043152,1986-09-26,1986-09-29,2026-09-02,10059,0.1440873047,-0.9310976149,216.0356385,39.93429158,0.4229152737,0.4604332255,6103,2000-03-23,2009-03-09,2016-12-07,True,2830,6103,2008,-0.7444316644,1995,0.8838072699,-0.8358839761,-0.2832449524,-0.2124893745,-0.007630347177,240,0.01034809958,0.08549937885,0.09502565323,120,0.09811723144,0.1310541185,0,0
AO,LAG2,WAIT_ONE_TRADING_DAY,25,1986-09-26,1986-09-29,2026-09-02,10059,0.1180320606,-0.8038116058,86.09668857,39.93429158,0.3673755956,0.4042533845,5597,1999-07-16,2009-03-09,2014-11-11,True,2073,5597,2022,-0.4800388875,1995,1.156162104,-0.5699100074,-0.1783064243,-0.1322403265,0.01248072951,240,0.01541134091,0.07890701062,0.07262255468,120,0.07476104511,0.104105107,423,10.59240025,2.304901084,860966.8857,-0.02605524412,0.3985300257,0.1476251801,-0.02959311955,1986-09-26,1986-09-29,2026-09-02,10059,0.1440873047,-0.9310976149,216.0356385,39.93429158,0.4229152737,0.4604332255,6103,2000-03-23,2009-03-09,2016-12-07,True,2830,6103,2008,-0.7444316644,1995,0.8838072699,-0.8358839761,-0.2832449524,-0.2124893745,-0.007630347177,240,0.01034809958,0.08549937885,0.09502565323,120,0.09811723144,0.1310541185,0,0
UPRO_ALWAYS,LAG2,WAIT_ONE_TRADING_DAY,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1370317119,-0.9820109229,168.7478963,39.93429158,0.5504594435,0.4614668241,6733,2000-03-23,2009-03-09,2018-08-29,True,3460,6733,2008,-0.8597747321,1995,1.22788602,-0.9227273643,-0.3916285461,-0.3093660093,-0.05366050292,240,-0.03187310567,0.06090215039,0.07348140906,120,0.07745327156,0.1244216884,0,0,3,1687478.963,0,1,0.1370317119,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1370317119,-0.9820109229,168.7478963,39.93429158,0.5504594435,0.4614668241,6733,2000-03-23,2009-03-09,2018-08-29,True,3460,6733,2008,-0.8597747321,1995,1.22788602,-0.9227273643,-0.3916285461,-0.3093660093,-0.05366050292,240,-0.03187310567,0.06090215039,0.07348140906,120,0.07745327156,0.1244216884,0,0
UPRO_ALWAYS,LAG2,WAIT_ONE_TRADING_DAY,25,1986-09-26,1986-09-29,2026-09-02,10059,0.1370317119,-0.9820109229,168.7478963,39.93429158,0.5504594435,0.4614668241,6733,2000-03-23,2009-03-09,2018-08-29,True,3460,6733,2008,-0.8597747321,1995,1.22788602,-0.9227273643,-0.3916285461,-0.3093660093,-0.05366050292,240,-0.03187310567,0.06090215039,0.07348140906,120,0.07745327156,0.1244216884,0,0,3,1687478.963,0,1,0.1370317119,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1370317119,-0.9820109229,168.7478963,39.93429158,0.5504594435,0.4614668241,6733,2000-03-23,2009-03-09,2018-08-29,True,3460,6733,2008,-0.8597747321,1995,1.22788602,-0.9227273643,-0.3916285461,-0.3093660093,-0.05366050292,240,-0.03187310567,0.06090215039,0.07348140906,120,0.07745327156,0.1244216884,0,0
SP500_1X,LAG2,WAIT_ONE_TRADING_DAY,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1126109603,-0.5525024107,70.90685227,39.93429158,0.1834804905,0.503182502,2243,2007-10-09,2009-03-09,2012-04-02,True,1120,1637,2008,-0.3699761113,1995,0.3757620118,-0.4751914483,-0.08198823669,-0.04562063179,0.0393487443,240,0.04788163336,0.08783863295,0.08754543031,120,0.0933527571,0.1030718628,0,0,1,709068.5227,0.009862394104,1.426984315,0.1126109603,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1027485662,-0.5581297259,49.69000117,39.93429158,0.1834832253,0.4546120161,2518,2007-10-09,2009-03-09,2013-01-02,True,1395,1912,2008,-0.3755887752,1995,0.3636203132,-0.4798663438,-0.090134313,-0.05408711609,0.03013219093,240,0.03858970043,0.07819500042,0.07790446905,120,0.08366050348,0.09329342241,0,0
SP500_1X,LAG2,WAIT_ONE_TRADING_DAY,25,1986-09-26,1986-09-29,2026-09-02,10059,0.1126109603,-0.5525024107,70.90685227,39.93429158,0.1834804905,0.503182502,2243,2007-10-09,2009-03-09,2012-04-02,True,1120,1637,2008,-0.3699761113,1995,0.3757620118,-0.4751914483,-0.08198823669,-0.04562063179,0.0393487443,240,0.04788163336,0.08783863295,0.08754543031,120,0.0933527571,0.1030718628,0,0,1,709068.5227,0.009862394104,1.426984315,0.1126109603,0,1986-09-26,1986-09-29,2026-09-02,10059,0.1027485662,-0.5581297259,49.69000117,39.93429158,0.1834832253,0.4546120161,2518,2007-10-09,2009-03-09,2013-01-02,True,1395,1912,2008,-0.3755887752,1995,0.3636203132,-0.4798663438,-0.090134313,-0.05408711609,0.03013219093,240,0.03858970043,0.07819500042,0.07790446905,120,0.08366050348,0.09329342241,0,0
